regularity,vertices,seed,tree-decomp-width,algorithm,tree-decomp-time,simulation-time
5,14,43,9,freetdi,0.115,10.6757
5,14,44,9,freetdi,0.191,16.0858
5,14,45,8,freetdi,0.058,7.65948
5,14,46,9,freetdi,0.21,12.5288
5,14,47,9,freetdi,0.35,11.9836
5,14,48,9,freetdi,0.235,18.1262
5,14,49,10,freetdi,0.522,19.5889
5,16,0,NaN,freetdi,NaN,NaN
5,16,1,NaN,freetdi,NaN,NaN
5,16,2,NaN,freetdi,NaN,NaN
5,16,3,NaN,freetdi,NaN,NaN
5,16,4,NaN,freetdi,NaN,NaN
5,16,5,NaN,freetdi,NaN,NaN
5,16,6,NaN,freetdi,NaN,NaN
5,16,7,NaN,freetdi,NaN,NaN
5,16,8,NaN,freetdi,NaN,NaN
5,16,9,NaN,freetdi,NaN,NaN
5,16,10,NaN,freetdi,NaN,NaN
5,16,11,NaN,freetdi,NaN,NaN
5,16,12,NaN,freetdi,NaN,NaN
5,16,13,NaN,freetdi,NaN,NaN
5,16,14,NaN,freetdi,NaN,NaN
5,16,15,NaN,freetdi,NaN,NaN
5,16,16,NaN,freetdi,NaN,NaN
5,16,17,NaN,freetdi,NaN,NaN
5,16,18,NaN,freetdi,NaN,NaN
5,16,19,NaN,freetdi,NaN,NaN
5,16,20,NaN,freetdi,NaN,NaN
5,16,21,NaN,freetdi,NaN,NaN
5,16,22,NaN,freetdi,NaN,NaN
5,16,23,NaN,freetdi,NaN,NaN
5,16,24,NaN,freetdi,NaN,NaN
5,16,25,NaN,freetdi,NaN,NaN
5,16,26,NaN,freetdi,NaN,NaN
5,16,27,NaN,freetdi,NaN,NaN
5,16,28,NaN,freetdi,NaN,NaN
5,16,29,NaN,freetdi,NaN,NaN
5,16,30,NaN,freetdi,NaN,NaN
5,16,31,NaN,freetdi,NaN,NaN
5,16,32,NaN,freetdi,NaN,NaN
5,16,33,NaN,freetdi,NaN,NaN
5,16,34,NaN,freetdi,NaN,NaN
5,16,35,NaN,freetdi,NaN,NaN
5,16,36,NaN,freetdi,NaN,NaN
5,16,37,NaN,freetdi,NaN,NaN
5,16,38,NaN,freetdi,NaN,NaN
5,16,39,NaN,freetdi,NaN,NaN
5,16,40,NaN,freetdi,NaN,NaN
5,16,41,NaN,freetdi,NaN,NaN
5,16,42,NaN,freetdi,NaN,NaN
5,16,43,NaN,freetdi,NaN,NaN
5,16,44,NaN,freetdi,NaN,NaN
5,16,45,NaN,freetdi,NaN,NaN
5,16,46,NaN,freetdi,NaN,NaN
5,16,47,NaN,freetdi,NaN,NaN
5,16,48,NaN,freetdi,NaN,NaN
5,16,49,NaN,freetdi,NaN,NaN
5,18,0,11,freetdi,12.223,173.3
5,18,1,11,freetdi,30.837,143.381
5,18,2,11,freetdi,33.167,132.196
5,18,3,11,freetdi,30.047,163.767
5,18,4,11,freetdi,25.259,194.239
5,18,5,11,freetdi,21.616,111.091
5,18,6,12,freetdi,43.756,NaN
5,18,7,11,freetdi,12.328,183.052
5,18,8,13,freetdi,548.283,NaN
5,18,9,10,freetdi,2.04,43.1478
5,18,10,11,freetdi,12.698,289.479
5,18,11,12,freetdi,224.331,315.472
5,18,12,12,freetdi,233.797,445.651
5,18,13,11,freetdi,15.631,102.16
5,18,14,12,freetdi,147.466,NaN
5,18,15,11,freetdi,21.111,122.991
5,18,16,12,freetdi,228.839,347.112
5,18,17,12,freetdi,162.093,NaN
5,18,18,11,freetdi,16.654,120.045
5,18,19,12,freetdi,181.998,NaN
5,18,20,10,freetdi,1.547,35.0707
5,18,21,11,freetdi,12.154,102.198
5,18,22,12,freetdi,148.58,NaN
5,18,23,11,freetdi,18.24,159.991
5,18,24,11,freetdi,4.042,75.1468
5,18,25,12,freetdi,254.194,589.837
5,18,26,11,freetdi,12.949,251.426
5,18,27,12,freetdi,184.222,NaN
5,18,28,10,freetdi,0.596,60.7377
5,18,29,11,freetdi,4.932,65.5872
5,18,30,12,freetdi,34.43,349.418
5,18,31,11,freetdi,10.846,219.69
5,18,32,10,freetdi,2.19,31.9033
5,18,33,11,freetdi,22.756,207.368
5,18,34,11,freetdi,6.217,94.7028
5,18,35,11,freetdi,20.812,99.5973
5,18,36,10,freetdi,2.92,63.2967
5,18,37,11,freetdi,30.941,114.828
5,18,38,10,freetdi,2.799,47.6036
5,18,39,10,freetdi,1.556,103.171
5,18,40,11,freetdi,4.743,80.9382
5,18,41,11,freetdi,4.368,105.261
5,18,42,11,freetdi,3.579,81.076
5,18,43,12,freetdi,225.09,406.417
5,18,44,12,freetdi,144.521,599.353
5,18,45,11,freetdi,6.553,71.615
5,18,46,11,freetdi,15.688,332.194
5,18,47,11,freetdi,17.434,194.971
5,18,48,12,freetdi,155.582,378.601
5,18,49,11,freetdi,13.568,287.445
5,20,0,NaN,freetdi,NaN,NaN
5,20,1,NaN,freetdi,NaN,NaN
5,20,2,NaN,freetdi,NaN,NaN
5,20,3,NaN,freetdi,NaN,NaN
5,20,4,NaN,freetdi,NaN,NaN
5,20,5,NaN,freetdi,NaN,NaN
5,20,6,NaN,freetdi,NaN,NaN
5,20,7,NaN,freetdi,NaN,NaN
5,20,8,NaN,freetdi,NaN,NaN
5,20,9,NaN,freetdi,NaN,NaN
5,20,10,NaN,freetdi,NaN,NaN
5,20,11,NaN,freetdi,NaN,NaN
5,20,12,NaN,freetdi,NaN,NaN
5,20,13,NaN,freetdi,NaN,NaN
5,20,14,NaN,freetdi,NaN,NaN
5,20,15,NaN,freetdi,NaN,NaN
5,20,16,NaN,freetdi,NaN,NaN
5,20,17,NaN,freetdi,NaN,NaN
5,20,18,NaN,freetdi,NaN,NaN
5,20,19,NaN,freetdi,NaN,NaN
5,20,20,NaN,freetdi,NaN,NaN
5,20,21,NaN,freetdi,NaN,NaN
5,20,22,NaN,freetdi,NaN,NaN
5,20,23,NaN,freetdi,NaN,NaN
5,20,24,NaN,freetdi,NaN,NaN
5,20,25,NaN,freetdi,NaN,NaN
5,20,26,NaN,freetdi,NaN,NaN
5,20,27,NaN,freetdi,NaN,NaN
5,20,28,NaN,freetdi,NaN,NaN
5,20,29,NaN,freetdi,NaN,NaN
5,20,30,NaN,freetdi,NaN,NaN
5,20,31,NaN,freetdi,NaN,NaN
5,20,32,NaN,freetdi,NaN,NaN
5,20,33,NaN,freetdi,NaN,NaN
5,20,34,NaN,freetdi,NaN,NaN
5,20,35,NaN,freetdi,NaN,NaN
5,20,36,NaN,freetdi,NaN,NaN
5,20,37,NaN,freetdi,NaN,NaN
5,20,38,NaN,freetdi,NaN,NaN
5,20,39,NaN,freetdi,NaN,NaN
5,20,40,NaN,freetdi,NaN,NaN
5,20,41,NaN,freetdi,NaN,NaN
5,20,42,NaN,freetdi,NaN,NaN
5,20,43,NaN,freetdi,NaN,NaN
5,20,44,NaN,freetdi,NaN,NaN
5,20,45,NaN,freetdi,NaN,NaN
5,20,46,NaN,freetdi,NaN,NaN
5,20,47,NaN,freetdi,NaN,NaN
5,20,48,NaN,freetdi,NaN,NaN
5,20,49,NaN,freetdi,NaN,NaN
5,22,0,NaN,freetdi,NaN,NaN
5,22,1,12,freetdi,29.423,540.059
5,22,2,NaN,freetdi,NaN,NaN
5,22,3,NaN,freetdi,NaN,NaN
5,22,4,11,freetdi,35.952,155.668
5,22,5,NaN,freetdi,NaN,NaN
5,22,6,12,freetdi,441.36,NaN
5,22,7,NaN,freetdi,NaN,NaN
5,22,8,NaN,freetdi,NaN,NaN
5,22,9,NaN,freetdi,NaN,NaN
5,22,10,NaN,freetdi,NaN,NaN
5,22,11,12,freetdi,467.576,NaN
5,22,12,12,freetdi,425.912,NaN
5,22,13,NaN,freetdi,NaN,NaN
5,22,14,13,freetdi,554.263,NaN
5,22,15,NaN,freetdi,NaN,NaN
5,22,16,NaN,freetdi,NaN,NaN
5,22,17,NaN,freetdi,NaN,NaN
5,22,18,12,freetdi,96.851,348.495
5,22,19,NaN,freetdi,NaN,NaN
5,22,20,12,freetdi,224.435,NaN
5,22,21,NaN,freetdi,NaN,NaN
5,22,22,12,freetdi,232.119,NaN
5,22,23,NaN,freetdi,NaN,NaN
5,22,24,12,freetdi,68.333,412.788
5,22,25,13,freetdi,573.701,NaN
5,22,26,12,freetdi,213.765,NaN
5,22,27,NaN,freetdi,NaN,NaN
5,22,28,NaN,freetdi,NaN,NaN
5,22,29,NaN,freetdi,NaN,NaN
5,22,30,NaN,freetdi,NaN,NaN
5,22,31,12,freetdi,386.147,NaN
5,22,32,NaN,freetdi,NaN,NaN
5,22,33,NaN,freetdi,NaN,NaN
5,22,34,NaN,freetdi,NaN,NaN
5,22,35,NaN,freetdi,NaN,NaN
5,22,36,NaN,freetdi,NaN,NaN
5,22,37,NaN,freetdi,NaN,NaN
5,22,38,NaN,freetdi,NaN,NaN
5,22,39,NaN,freetdi,NaN,NaN
5,22,40,NaN,freetdi,NaN,NaN
5,22,41,NaN,freetdi,NaN,NaN
5,22,42,12,freetdi,519.936,NaN
5,22,43,NaN,freetdi,NaN,NaN
5,22,44,NaN,freetdi,NaN,NaN
5,22,45,NaN,freetdi,NaN,NaN
5,22,46,13,freetdi,445.613,NaN
5,22,47,NaN,freetdi,NaN,NaN
5,22,48,NaN,freetdi,NaN,NaN
5,22,49,11,freetdi,55.241,311.007
5,24,0,NaN,freetdi,NaN,NaN
5,24,1,NaN,freetdi,NaN,NaN
5,24,2,NaN,freetdi,NaN,NaN
5,24,3,NaN,freetdi,NaN,NaN
5,24,4,NaN,freetdi,NaN,NaN
5,24,5,NaN,freetdi,NaN,NaN
5,24,6,NaN,freetdi,NaN,NaN
5,24,7,NaN,freetdi,NaN,NaN
5,24,8,NaN,freetdi,NaN,NaN
5,24,9,NaN,freetdi,NaN,NaN
5,24,10,NaN,freetdi,NaN,NaN
5,24,11,NaN,freetdi,NaN,NaN
5,24,12,NaN,freetdi,NaN,NaN
5,24,13,NaN,freetdi,NaN,NaN
5,24,14,NaN,freetdi,NaN,NaN
5,24,15,NaN,freetdi,NaN,NaN
5,24,16,NaN,freetdi,NaN,NaN
5,24,17,NaN,freetdi,NaN,NaN
5,24,18,NaN,freetdi,NaN,NaN
5,24,19,NaN,freetdi,NaN,NaN
5,24,20,NaN,freetdi,NaN,NaN
5,24,21,NaN,freetdi,NaN,NaN
5,24,22,NaN,freetdi,NaN,NaN
5,24,23,NaN,freetdi,NaN,NaN
5,24,24,NaN,freetdi,NaN,NaN
5,24,25,NaN,freetdi,NaN,NaN
5,24,26,NaN,freetdi,NaN,NaN
5,24,27,NaN,freetdi,NaN,NaN
5,24,28,NaN,freetdi,NaN,NaN
5,24,29,NaN,freetdi,NaN,NaN
5,24,30,NaN,freetdi,NaN,NaN
5,24,31,NaN,freetdi,NaN,NaN
5,24,32,NaN,freetdi,NaN,NaN
5,24,33,NaN,freetdi,NaN,NaN
5,24,34,NaN,freetdi,NaN,NaN
5,24,35,NaN,freetdi,NaN,NaN
5,24,36,NaN,freetdi,NaN,NaN
5,24,37,NaN,freetdi,NaN,NaN
5,24,38,NaN,freetdi,NaN,NaN
5,24,39,NaN,freetdi,NaN,NaN
5,24,40,NaN,freetdi,NaN,NaN
5,24,41,NaN,freetdi,NaN,NaN
5,24,42,NaN,freetdi,NaN,NaN
5,24,43,NaN,freetdi,NaN,NaN
5,24,44,NaN,freetdi,NaN,NaN
5,24,45,NaN,freetdi,NaN,NaN
5,24,46,NaN,freetdi,NaN,NaN
5,24,47,NaN,freetdi,NaN,NaN
5,24,48,NaN,freetdi,NaN,NaN
5,24,49,NaN,freetdi,NaN,NaN
5,26,0,NaN,freetdi,NaN,NaN
5,26,1,NaN,freetdi,NaN,NaN
5,26,2,NaN,freetdi,NaN,NaN
5,26,3,NaN,freetdi,NaN,NaN
5,26,4,NaN,freetdi,NaN,NaN
5,26,5,NaN,freetdi,NaN,NaN
5,26,6,NaN,freetdi,NaN,NaN
5,26,7,NaN,freetdi,NaN,NaN
5,26,8,NaN,freetdi,NaN,NaN
5,26,9,NaN,freetdi,NaN,NaN
5,26,10,NaN,freetdi,NaN,NaN
5,26,11,NaN,freetdi,NaN,NaN
5,26,12,NaN,freetdi,NaN,NaN
5,26,13,NaN,freetdi,NaN,NaN
5,26,14,NaN,freetdi,NaN,NaN
5,26,15,NaN,freetdi,NaN,NaN
5,26,16,NaN,freetdi,NaN,NaN
5,26,17,NaN,freetdi,NaN,NaN
5,26,18,NaN,freetdi,NaN,NaN
5,26,19,NaN,freetdi,NaN,NaN
5,26,20,NaN,freetdi,NaN,NaN
5,26,21,NaN,freetdi,NaN,NaN
5,26,22,NaN,freetdi,NaN,NaN
5,26,23,NaN,freetdi,NaN,NaN
5,26,24,NaN,freetdi,NaN,NaN
5,26,25,NaN,freetdi,NaN,NaN
5,26,26,NaN,freetdi,NaN,NaN
5,26,27,NaN,freetdi,NaN,NaN
5,26,28,NaN,freetdi,NaN,NaN
5,26,29,NaN,freetdi,NaN,NaN
5,26,30,NaN,freetdi,NaN,NaN
5,26,31,NaN,freetdi,NaN,NaN
5,26,32,NaN,freetdi,NaN,NaN
5,26,33,NaN,freetdi,NaN,NaN
5,26,34,NaN,freetdi,NaN,NaN
5,26,35,NaN,freetdi,NaN,NaN
5,26,36,NaN,freetdi,NaN,NaN
5,26,37,NaN,freetdi,NaN,NaN
5,26,38,NaN,freetdi,NaN,NaN
5,26,39,NaN,freetdi,NaN,NaN
5,26,40,NaN,freetdi,NaN,NaN
5,26,41,NaN,freetdi,NaN,NaN
5,26,42,NaN,freetdi,NaN,NaN
5,26,43,NaN,freetdi,NaN,NaN
5,26,44,NaN,freetdi,NaN,NaN
5,26,45,NaN,freetdi,NaN,NaN
5,26,46,NaN,freetdi,NaN,NaN
5,26,47,NaN,freetdi,NaN,NaN
5,26,48,NaN,freetdi,NaN,NaN
5,26,49,NaN,freetdi,NaN,NaN
5,28,0,NaN,freetdi,NaN,NaN
5,28,1,NaN,freetdi,NaN,NaN
5,28,2,NaN,freetdi,NaN,NaN
5,28,3,NaN,freetdi,NaN,NaN
5,28,4,NaN,freetdi,NaN,NaN
5,28,5,NaN,freetdi,NaN,NaN
5,28,6,NaN,freetdi,NaN,NaN
5,28,7,NaN,freetdi,NaN,NaN
5,28,8,NaN,freetdi,NaN,NaN
5,28,9,NaN,freetdi,NaN,NaN
5,28,10,NaN,freetdi,NaN,NaN
5,28,11,NaN,freetdi,NaN,NaN
5,28,12,NaN,freetdi,NaN,NaN
5,28,13,NaN,freetdi,NaN,NaN
5,28,14,NaN,freetdi,NaN,NaN
5,28,15,NaN,freetdi,NaN,NaN
5,28,16,NaN,freetdi,NaN,NaN
5,28,17,NaN,freetdi,NaN,NaN
5,28,18,NaN,freetdi,NaN,NaN
5,28,19,NaN,freetdi,NaN,NaN
5,28,20,NaN,freetdi,NaN,NaN
5,28,21,NaN,freetdi,NaN,NaN
5,28,22,NaN,freetdi,NaN,NaN
5,28,23,NaN,freetdi,NaN,NaN
5,28,24,NaN,freetdi,NaN,NaN
5,28,25,NaN,freetdi,NaN,NaN
5,28,26,NaN,freetdi,NaN,NaN
5,28,27,NaN,freetdi,NaN,NaN
5,28,28,NaN,freetdi,NaN,NaN
5,28,29,NaN,freetdi,NaN,NaN
5,28,30,NaN,freetdi,NaN,NaN
5,28,31,NaN,freetdi,NaN,NaN
5,28,32,NaN,freetdi,NaN,NaN
5,28,33,NaN,freetdi,NaN,NaN
5,28,34,NaN,freetdi,NaN,NaN
5,28,35,NaN,freetdi,NaN,NaN
5,28,36,NaN,freetdi,NaN,NaN
5,28,37,NaN,freetdi,NaN,NaN
5,28,38,NaN,freetdi,NaN,NaN
5,28,39,NaN,freetdi,NaN,NaN
5,28,40,NaN,freetdi,NaN,NaN
5,28,41,NaN,freetdi,NaN,NaN
5,28,42,NaN,freetdi,NaN,NaN
5,28,43,NaN,freetdi,NaN,NaN
5,28,44,NaN,freetdi,NaN,NaN
5,28,45,NaN,freetdi,NaN,NaN
5,28,46,NaN,freetdi,NaN,NaN
5,28,47,NaN,freetdi,NaN,NaN
5,28,48,NaN,freetdi,NaN,NaN
5,28,49,NaN,freetdi,NaN,NaN
5,30,0,NaN,freetdi,NaN,NaN
5,30,1,NaN,freetdi,NaN,NaN
5,30,2,NaN,freetdi,NaN,NaN
5,30,3,NaN,freetdi,NaN,NaN
5,30,4,NaN,freetdi,NaN,NaN
5,30,5,NaN,freetdi,NaN,NaN
5,30,6,NaN,freetdi,NaN,NaN
5,30,7,NaN,freetdi,NaN,NaN
5,30,8,NaN,freetdi,NaN,NaN
5,30,9,NaN,freetdi,NaN,NaN
5,30,10,NaN,freetdi,NaN,NaN
5,30,11,NaN,freetdi,NaN,NaN
5,30,12,NaN,freetdi,NaN,NaN
5,30,13,NaN,freetdi,NaN,NaN
5,30,14,NaN,freetdi,NaN,NaN
5,30,15,NaN,freetdi,NaN,NaN
5,30,16,NaN,freetdi,NaN,NaN
5,30,17,NaN,freetdi,NaN,NaN
5,30,18,NaN,freetdi,NaN,NaN
5,30,19,NaN,freetdi,NaN,NaN
5,30,20,NaN,freetdi,NaN,NaN
5,30,21,NaN,freetdi,NaN,NaN
5,30,22,NaN,freetdi,NaN,NaN
5,30,23,NaN,freetdi,NaN,NaN
5,30,24,NaN,freetdi,NaN,NaN
5,30,25,NaN,freetdi,NaN,NaN
5,30,26,NaN,freetdi,NaN,NaN
5,30,27,NaN,freetdi,NaN,NaN
5,30,28,NaN,freetdi,NaN,NaN
5,30,29,NaN,freetdi,NaN,NaN
5,30,30,NaN,freetdi,NaN,NaN
5,30,31,NaN,freetdi,NaN,NaN
5,30,32,NaN,freetdi,NaN,NaN
5,30,33,NaN,freetdi,NaN,NaN
5,30,34,NaN,freetdi,NaN,NaN
5,30,35,NaN,freetdi,NaN,NaN
5,30,36,NaN,freetdi,NaN,NaN
5,30,37,NaN,freetdi,NaN,NaN
5,30,38,NaN,freetdi,NaN,NaN
5,30,39,NaN,freetdi,NaN,NaN
5,30,40,NaN,freetdi,NaN,NaN
5,30,41,NaN,freetdi,NaN,NaN
5,30,42,NaN,freetdi,NaN,NaN
5,30,43,NaN,freetdi,NaN,NaN
5,30,44,NaN,freetdi,NaN,NaN
5,30,45,NaN,freetdi,NaN,NaN
5,30,46,NaN,freetdi,NaN,NaN
5,30,47,NaN,freetdi,NaN,NaN
5,30,48,NaN,freetdi,NaN,NaN
5,30,49,NaN,freetdi,NaN,NaN
3,10,0,NaN,liquid,NaN,6.548
3,10,1,NaN,liquid,NaN,6.493
3,10,2,NaN,liquid,NaN,6.542
3,10,3,NaN,liquid,NaN,6.55
3,10,4,NaN,liquid,NaN,6.574
3,10,5,NaN,liquid,NaN,6.583
3,10,6,NaN,liquid,NaN,6.53
3,10,7,NaN,liquid,NaN,6.564
3,10,8,NaN,liquid,NaN,6.568
3,10,9,NaN,liquid,NaN,6.505
3,10,10,NaN,liquid,NaN,6.596
3,10,11,NaN,liquid,NaN,6.543
3,10,12,NaN,liquid,NaN,6.614
3,10,13,NaN,liquid,NaN,6.512
3,10,14,NaN,liquid,NaN,6.52
3,10,15,NaN,liquid,NaN,6.561
3,10,16,NaN,liquid,NaN,6.555
3,10,17,NaN,liquid,NaN,6.531
3,10,18,NaN,liquid,NaN,6.612
3,10,19,NaN,liquid,NaN,6.493
3,10,20,NaN,liquid,NaN,6.557
3,10,21,NaN,liquid,NaN,6.614
3,10,22,NaN,liquid,NaN,6.598
3,10,23,NaN,liquid,NaN,6.55
3,10,24,NaN,liquid,NaN,6.579
3,14,0,NaN,liquid,NaN,7.25
3,14,1,NaN,liquid,NaN,7.154
3,14,2,NaN,liquid,NaN,7.211
3,14,3,NaN,liquid,NaN,7.273
3,14,4,NaN,liquid,NaN,7.219
3,14,5,NaN,liquid,NaN,7.195
3,14,6,NaN,liquid,NaN,7.148
3,14,7,NaN,liquid,NaN,7.245
3,14,8,NaN,liquid,NaN,7.17
3,14,9,NaN,liquid,NaN,7.181
3,14,10,NaN,liquid,NaN,7.215
3,14,11,NaN,liquid,NaN,7.17
3,14,12,NaN,liquid,NaN,7.135
3,14,13,NaN,liquid,NaN,7.155
3,14,14,NaN,liquid,NaN,7.245
3,14,15,NaN,liquid,NaN,7.152
3,14,16,NaN,liquid,NaN,7.222
3,14,17,NaN,liquid,NaN,7.083
3,14,18,NaN,liquid,NaN,7.187
3,14,19,NaN,liquid,NaN,7.217
3,14,20,NaN,liquid,NaN,7.371
3,14,21,NaN,liquid,NaN,7.222
3,14,22,NaN,liquid,NaN,7.227
3,14,23,NaN,liquid,NaN,7.25
3,14,24,NaN,liquid,NaN,7.178
3,18,0,NaN,liquid,NaN,12.706
3,18,1,NaN,liquid,NaN,12.929
3,18,2,NaN,liquid,NaN,12.042
3,18,3,NaN,liquid,NaN,12.385
3,18,4,NaN,liquid,NaN,12.454
3,18,5,NaN,liquid,NaN,12.889
3,18,6,NaN,liquid,NaN,12.249
3,18,7,NaN,liquid,NaN,12.059
3,18,8,NaN,liquid,NaN,12.424
3,18,9,NaN,liquid,NaN,12.447
3,18,10,NaN,liquid,NaN,11.467
3,18,11,NaN,liquid,NaN,11.794
3,18,12,NaN,liquid,NaN,11.529
3,18,13,NaN,liquid,NaN,11.988
3,18,14,NaN,liquid,NaN,12.494
3,18,15,NaN,liquid,NaN,12.286
3,18,16,NaN,liquid,NaN,12.49
3,18,17,NaN,liquid,NaN,11.83
3,18,18,NaN,liquid,NaN,12.181
3,18,19,NaN,liquid,NaN,12.274
3,18,20,NaN,liquid,NaN,11.398
3,18,21,NaN,liquid,NaN,12.557
3,18,22,NaN,liquid,NaN,11.505
3,18,23,NaN,liquid,NaN,10.965
3,18,24,NaN,liquid,NaN,12.241
3,22,0,NaN,liquid,NaN,112.63
3,22,1,NaN,liquid,NaN,122.333
3,22,2,NaN,liquid,NaN,114.715
3,22,3,NaN,liquid,NaN,136.568
3,22,4,NaN,liquid,NaN,125.508
3,22,5,NaN,liquid,NaN,115.27
3,22,6,NaN,liquid,NaN,110.982
3,22,7,NaN,liquid,NaN,111.634
3,22,8,NaN,liquid,NaN,119.471
3,22,9,NaN,liquid,NaN,119.386
3,22,10,NaN,liquid,NaN,134.358
3,22,11,NaN,liquid,NaN,128.447
3,22,12,NaN,liquid,NaN,120.314
3,22,13,NaN,liquid,NaN,103.03
3,22,14,NaN,liquid,NaN,133.484
3,22,15,NaN,liquid,NaN,129.547
3,22,16,NaN,liquid,NaN,122.085
3,22,17,NaN,liquid,NaN,129.566
3,22,18,NaN,liquid,NaN,135.371
3,22,19,NaN,liquid,NaN,120.398
3,22,20,NaN,liquid,NaN,126.323
3,22,21,NaN,liquid,NaN,119.047
3,22,22,NaN,liquid,NaN,118.859
3,22,23,NaN,liquid,NaN,121.137
3,22,24,NaN,liquid,NaN,121.208
4,10,0,NaN,liquid,NaN,6.528
4,10,1,NaN,liquid,NaN,6.56
4,10,2,NaN,liquid,NaN,6.566
4,10,3,NaN,liquid,NaN,6.589
4,10,4,NaN,liquid,NaN,6.564
4,10,5,NaN,liquid,NaN,6.631
4,10,6,NaN,liquid,NaN,6.621
4,10,7,NaN,liquid,NaN,6.593
4,10,8,NaN,liquid,NaN,6.608
4,10,9,NaN,liquid,NaN,6.628
4,10,10,NaN,liquid,NaN,6.636
4,10,11,NaN,liquid,NaN,6.578
4,10,12,NaN,liquid,NaN,6.58
4,10,13,NaN,liquid,NaN,6.638
4,10,14,NaN,liquid,NaN,6.584
4,10,15,NaN,liquid,NaN,6.6
4,10,16,NaN,liquid,NaN,6.586
4,10,17,NaN,liquid,NaN,6.614
4,10,18,NaN,liquid,NaN,6.618
4,10,19,NaN,liquid,NaN,6.597
4,10,20,NaN,liquid,NaN,6.557
4,10,21,NaN,liquid,NaN,6.575
4,10,22,NaN,liquid,NaN,6.577
4,10,23,NaN,liquid,NaN,6.601
4,10,24,NaN,liquid,NaN,6.555
4,14,0,NaN,liquid,NaN,7.335
4,14,1,NaN,liquid,NaN,7.489
4,14,2,NaN,liquid,NaN,7.408
4,14,3,NaN,liquid,NaN,7.386
4,14,4,NaN,liquid,NaN,7.414
4,14,5,NaN,liquid,NaN,7.362
4,14,6,NaN,liquid,NaN,7.421
4,14,7,NaN,liquid,NaN,7.424
4,14,8,NaN,liquid,NaN,7.406
4,14,9,NaN,liquid,NaN,7.37
4,14,10,NaN,liquid,NaN,7.3
4,14,11,NaN,liquid,NaN,7.402
4,14,12,NaN,liquid,NaN,7.444
4,14,13,NaN,liquid,NaN,7.323
4,14,14,NaN,liquid,NaN,7.432
4,14,15,NaN,liquid,NaN,7.312
4,14,16,NaN,liquid,NaN,7.441
4,14,17,NaN,liquid,NaN,7.354
4,14,18,NaN,liquid,NaN,7.358
4,14,19,NaN,liquid,NaN,7.473
4,14,20,NaN,liquid,NaN,7.468
4,14,21,NaN,liquid,NaN,7.462
4,14,22,NaN,liquid,NaN,7.412
4,14,23,NaN,liquid,NaN,7.3
4,14,24,NaN,liquid,NaN,7.415
4,18,0,NaN,liquid,NaN,12.9
4,18,1,NaN,liquid,NaN,13.242
4,18,2,NaN,liquid,NaN,13.468
4,18,3,NaN,liquid,NaN,13.39
4,18,4,NaN,liquid,NaN,13.265
4,18,5,NaN,liquid,NaN,13.185
4,18,6,NaN,liquid,NaN,13.277
4,18,7,NaN,liquid,NaN,14.036
4,18,8,NaN,liquid,NaN,13.219
4,18,9,NaN,liquid,NaN,12.299
4,18,10,NaN,liquid,NaN,12.795
4,18,11,NaN,liquid,NaN,12.664
4,18,12,NaN,liquid,NaN,13.567
4,18,13,NaN,liquid,NaN,13.869
4,18,14,NaN,liquid,NaN,13.869
4,18,15,NaN,liquid,NaN,12.836
4,18,16,NaN,liquid,NaN,13.727
4,18,17,NaN,liquid,NaN,13.362
4,18,18,NaN,liquid,NaN,12.177
4,18,19,NaN,liquid,NaN,13.615
4,18,20,NaN,liquid,NaN,13.649
4,18,21,NaN,liquid,NaN,13.239
4,18,22,NaN,liquid,NaN,13.692
4,18,23,NaN,liquid,NaN,13.244
4,18,24,NaN,liquid,NaN,14.018
4,22,0,NaN,liquid,NaN,142.743
4,22,1,NaN,liquid,NaN,145.632
4,22,2,NaN,liquid,NaN,148.921
4,22,3,NaN,liquid,NaN,146.874
4,22,4,NaN,liquid,NaN,139.162
4,22,5,NaN,liquid,NaN,147.627
4,22,6,NaN,liquid,NaN,141.718
4,22,7,NaN,liquid,NaN,141.072
4,22,8,NaN,liquid,NaN,135.663
4,22,9,NaN,liquid,NaN,155.378
4,22,10,NaN,liquid,NaN,138.676
4,22,11,NaN,liquid,NaN,132.203
4,22,12,NaN,liquid,NaN,148.892
4,22,13,NaN,liquid,NaN,145.781
4,22,14,NaN,liquid,NaN,151.859
4,22,15,NaN,liquid,NaN,125.923
4,22,16,NaN,liquid,NaN,121.044
4,22,17,NaN,liquid,NaN,158.454
4,22,18,NaN,liquid,NaN,135.731
4,22,19,NaN,liquid,NaN,133.848
4,22,20,NaN,liquid,NaN,126.314
4,22,21,NaN,liquid,NaN,133.601
4,22,22,NaN,liquid,NaN,160.583
4,22,23,NaN,liquid,NaN,143.66
4,22,24,NaN,liquid,NaN,135.618
5,10,0,NaN,liquid,NaN,6.608
5,10,1,NaN,liquid,NaN,6.605
5,10,2,NaN,liquid,NaN,6.624
5,10,3,NaN,liquid,NaN,6.579
5,10,4,NaN,liquid,NaN,6.705
5,10,5,NaN,liquid,NaN,6.651
5,10,6,NaN,liquid,NaN,6.611
5,10,7,NaN,liquid,NaN,6.6
5,10,8,NaN,liquid,NaN,6.62
5,10,9,NaN,liquid,NaN,6.635
5,10,10,NaN,liquid,NaN,6.603
5,10,11,NaN,liquid,NaN,6.686
5,10,12,NaN,liquid,NaN,6.611
5,10,13,NaN,liquid,NaN,6.616
